"","trial","val_basic","delay","val_prc","response","RT","respSide","sideNOW","Version","loopID","Context"
"3013",123,20,2,2.5,0,0.396,1,1,"S2",9,1
"3014",124,20,6,3.1,0,0.4641,1,1,"S2",9,1
"3015",125,20,4,1.47,0,0.3904,2,2,"S2",9,1
"3016",126,20,4,1.9,0,0.7998,2,2,"S2",9,1
"3017",127,20,4,1.7,0,0.5315,1,1,"S2",9,1
"3018",128,20,118,1.5,0,0.4739,2,2,"S2",9,1
"3019",129,20,62,1.9,0,0.5726,1,1,"S2",9,1
"3020",130,20,73,1.02,0,0.6031,1,1,"S2",9,1
"3021",131,20,14,1.83,0,1.0563,1,1,"S2",9,1
"3022",132,20,6,1.7,0,0.9056,1,1,"S2",9,1
"3023",133,20,62,1.025,0,0.863,1,1,"S2",9,1
"3024",134,20,14,2.5,0,1.2549,1,1,"S2",9,1
"3025",135,20,29,1.83,0,1.1222,1,1,"S2",9,1
"3026",136,20,4,1.5,0,1.0535,2,2,"S2",9,1
"3027",137,20,14,3.1,0,0.475,1,1,"S2",9,1
"3028",138,20,73,1.9,0,1.5015,2,2,"S2",9,1
"3029",139,20,2,2.3,1,2.2501,2,1,"S2",9,1
"3030",140,20,2,3.5,1,1.5428,2,1,"S2",9,1
"3031",141,20,62,2.3,0,1.0402,2,2,"S2",9,1
"3032",142,20,14,3.8,0,0.5272,2,2,"S2",9,1
"3033",143,20,2,1.47,0,0.4629,2,2,"S2",9,1
"3034",144,20,14,1.025,0,0.7527,1,1,"S2",9,1
"3035",145,20,6,1.5,0,1.5702,2,2,"S2",9,1
"3036",146,20,23,3.8,0,0.5714,1,1,"S2",9,1
"3037",147,20,73,1.2,0,1.1142,1,1,"S2",9,1
"3038",148,20,14,2.07,1,1.6079,1,2,"S2",9,1
"3039",149,20,14,2.3,0,0.5022,1,1,"S2",9,1
"3040",150,20,73,3.5,0,0.3386,2,2,"S2",9,1
"3041",151,20,23,2.07,0,0.3354,1,1,"S2",9,1
"3042",152,20,23,1.83,0,0.6328,1,1,"S2",9,1
"3043",153,20,50,1.33,1,0.4461,1,2,"S2",9,1
"3044",154,20,118,1.7,0,0.3767,1,1,"S2",9,1
"3045",155,20,50,1.83,0,0.844,2,2,"S2",9,1
"3046",156,20,6,2.07,0,0.3712,2,2,"S2",9,1
"3047",157,20,23,1.2,0,0.4377,1,1,"S2",9,1
"3048",158,20,14,1.2,0,0.633,1,1,"S2",9,1
"3049",159,20,29,1.2,0,0.5679,1,1,"S2",9,1
"3050",160,20,14,1.33,0,0.8749,1,1,"S2",9,1
"3051",161,20,6,1.9,0,0.4364,1,1,"S2",9,1
"3052",162,20,2,1.7,1,0.4471,1,2,"S2",9,1
"3053",163,20,62,1.33,0,0.6331,1,1,"S2",9,1
"3054",164,20,62,1.5,1,0.3468,1,2,"S2",9,1
"3055",165,20,23,1.2,0,0.2228,2,2,"S2",9,1
"3056",166,20,50,1.9,0,0.4909,1,1,"S2",9,1
"3057",167,20,23,1.7,0,0.5214,2,2,"S2",9,1
"3058",168,20,73,2.07,0,0.3584,1,1,"S2",9,1
"3059",169,20,14,3.5,0,0.5015,2,2,"S2",9,1
"3060",170,20,6,1.08,0,0.4229,1,1,"S2",9,1
"3061",1,20,45,1.55,0,3.0323,1,1,"S1",10,1
"3062",2,20,58,1.55,0,1.5741,1,1,"S1",10,1
"3063",3,20,122,2.05,0,1.2031,2,2,"S1",10,1
"3064",4,20,45,1.25,0,1.3867,1,1,"S1",10,1
"3065",5,20,24,1.85,0,0.9749,1,1,"S1",10,1
"3066",6,20,24,1.65,0,0.9001,2,2,"S1",10,1
"3067",7,20,7,2.85,0,1.3746,2,2,"S1",10,1
"3068",8,20,3,1.55,1,3.1213,2,1,"S1",10,1
"3069",9,20,7,1.25,0,2.0976,2,2,"S1",10,1
"3070",10,20,1,1.45,1,1.977,2,1,"S1",10,1
"3071",11,20,7,2.55,1,2.7696,2,1,"S1",10,1
"3072",12,20,75,1.9,0,2.5511,2,2,"S1",10,1
"3073",13,20,32,3.05,0,1.6273,2,2,"S1",10,1
"3074",14,20,3,2.55,1,2.6859,1,2,"S1",10,1
"3075",15,20,13,1.9,0,1.1952,1,1,"S1",10,1
"3076",16,20,24,3.45,0,1.2937,1,1,"S1",10,1
"3077",17,20,122,1.25,0,0.9419,2,2,"S1",10,1
"3078",18,20,122,1.35,0,1.2871,1,1,"S1",10,1
"3079",19,20,122,1.45,0,1.5345,2,2,"S1",10,1
"3080",20,20,32,2.25,0,1.5677,1,1,"S1",10,1
"3081",21,20,13,1.15,0,1.0616,2,2,"S1",10,1
"3082",22,20,32,1.25,0,1.2419,2,2,"S1",10,1
"3083",23,20,32,1.65,0,1.1113,2,2,"S1",10,1
"3084",24,20,32,1.35,0,0.9622,1,1,"S1",10,1
"3085",25,20,58,3.85,0,0.8461,1,1,"S1",10,1
"3086",26,20,7,1.35,0,1.5557,2,2,"S1",10,1
"3087",27,20,3,2.05,1,1.8875,2,1,"S1",10,1
"3088",28,20,1,2.25,1,1.9754,2,1,"S1",10,1
"3089",29,20,13,1.45,0,1.0123,2,2,"S1",10,1
"3090",30,20,24,1.9,0,0.8963,2,2,"S1",10,1
"3091",31,20,1,3.05,1,1.1138,1,2,"S1",10,1
"3092",32,20,45,1.65,0,0.7832,2,2,"S1",10,1
"3093",33,20,75,1.15,0,1.3277,2,2,"S1",10,1
"3094",34,20,3,1.9,1,3.1475,1,2,"S1",10,1
"3095",35,20,75,1.85,0,0.9128,1,1,"S1",10,1
"3096",36,20,24,1.05,0,1.2177,2,2,"S1",10,1
"3097",37,20,7,3.45,1,1.5947,1,2,"S1",10,1
"3098",38,20,75,1.65,0,2.4735,1,1,"S1",10,1
"3099",39,20,122,1.05,0,3.5965,1,1,"S1",10,1
"3100",40,20,3,2.85,1,1.0557,2,1,"S1",10,1
"3101",41,20,58,1.85,0,1.6817,1,1,"S1",10,1
"3102",42,20,45,1.05,0,1.0792,2,2,"S1",10,1
"3103",43,20,58,1.35,0,0.9783,2,2,"S1",10,1
"3104",44,20,122,2.55,0,1.0392,2,2,"S1",10,1
"3105",45,20,1,1.25,0,1.7855,2,2,"S1",10,1
"3106",46,20,45,2.05,0,1.2593,2,2,"S1",10,1
"3107",47,20,45,2.25,0,1.0638,2,2,"S1",10,1
"3108",48,20,122,1.9,0,1.1153,1,1,"S1",10,1
"3109",49,20,13,1.65,0,2.0957,2,2,"S1",10,1
"3110",50,20,45,2.55,0,1.3728,2,2,"S1",10,1
"3111",51,20,3,3.85,1,2.4086,1,2,"S1",10,1
"3112",52,20,13,1.05,0,0.9032,2,2,"S1",10,1
"3113",53,20,58,2.55,0,0.7629,2,2,"S1",10,1
"3114",54,20,3,3.45,1,0.9957,1,2,"S1",10,1
"3115",55,20,1,1.85,1,1.3227,1,2,"S1",10,1
"3116",56,20,32,1.45,0,1.0212,1,1,"S1",10,1
"3117",57,20,24,2.55,0,1.4858,2,2,"S1",10,1
"3118",58,20,1,2.85,1,1.8255,2,1,"S1",10,1
"3119",59,20,24,2.05,0,0.8836,1,1,"S1",10,1
"3120",60,20,1,1.9,1,2.4159,1,2,"S1",10,1
"3121",61,20,7,1.15,0,1.5897,1,1,"S1",10,1
"3122",62,20,32,3.85,0,0.6893,1,1,"S1",10,1
"3123",63,20,75,2.25,0,0.802,2,2,"S1",10,1
"3124",64,20,3,1.85,1,1.4299,2,1,"S1",10,1
"3125",65,20,122,2.25,0,0.7164,2,2,"S1",10,1
"3126",66,20,32,1.9,0,0.8344,2,2,"S1",10,1
"3127",67,20,7,1.45,0,1.6505,2,2,"S1",10,1
"3128",68,20,24,1.45,0,0.7828,1,1,"S1",10,1
"3129",69,20,45,3.85,0,0.91,1,1,"S1",10,1
"3130",70,20,1,1.15,0,2.3988,2,2,"S1",10,1
"3131",71,20,122,3.85,0,1.2431,1,1,"S1",10,1
"3132",72,20,75,1.05,0,1.1101,2,2,"S1",10,1
"3133",73,20,13,1.055,0,1.3183,2,2,"S1",10,1
"3134",74,20,58,3.05,0,1.0426,1,1,"S1",10,1
"3135",75,20,7,2.25,1,2.0009,2,1,"S1",10,1
"3136",76,20,13,1.55,0,0.8403,2,2,"S1",10,1
"3137",77,20,122,1.65,0,0.7701,1,1,"S1",10,1
"3138",78,20,1,2.05,1,0.9829,2,1,"S1",10,1
"3139",79,20,75,3.85,0,1.012,1,1,"S1",10,1
"3140",80,20,24,1.25,0,1.3508,2,2,"S1",10,1
"3141",81,20,32,1.55,0,1.5732,1,1,"S1",10,1
"3142",82,20,1,3.45,1,1.0032,2,1,"S1",10,1
"3143",83,20,1,1.35,0,1.1236,1,1,"S1",10,1
"3144",84,20,24,3.85,0,0.9536,2,2,"S1",10,1
"3145",85,20,1,1.65,1,2.952,2,1,"S1",10,1
"3146",86,20,45,1.055,0,1.2349,2,2,"S1",10,1
"3147",87,20,3,3.05,1,2.0015,1,2,"S1",10,1
"3148",88,20,122,1.55,0,1.0721,1,1,"S1",10,1
"3149",89,20,3,1.45,0,1.0446,1,1,"S1",10,1
"3150",90,20,45,1.15,0,1.1543,2,2,"S1",10,1
"3151",91,20,58,2.05,0,1.1658,1,1,"S1",10,1
"3152",92,20,45,1.9,0,1.5235,1,1,"S1",10,1
"3153",93,20,32,1.15,0,1.3961,1,1,"S1",10,1
"3154",94,20,58,1.45,0,0.9328,2,2,"S1",10,1
"3155",95,20,24,2.25,0,1.0731,2,2,"S1",10,1
"3156",96,20,3,1.05,0,1.8463,2,2,"S1",10,1
"3157",97,20,45,3.45,0,0.9303,2,2,"S1",10,1
"3158",98,20,13,1.35,0,1.3292,1,1,"S1",10,1
"3159",99,20,45,2.85,0,0.7275,2,2,"S1",10,1
"3160",100,20,58,1.65,0,0.8737,2,2,"S1",10,1
"3161",101,20,32,2.55,0,1.2182,2,2,"S1",10,1
"3162",102,20,1,3.85,1,1.384,2,1,"S1",10,1
"3163",103,20,32,1.05,0,1.1789,1,1,"S1",10,1
"3164",104,20,24,2.85,0,0.8362,2,2,"S1",10,1
"3165",105,20,24,1.055,0,0.7969,2,2,"S1",10,1
"3166",106,20,7,3.85,1,1.4053,1,2,"S1",10,1
"3167",107,20,1,2.55,1,1.3705,2,1,"S1",10,1
"3168",108,20,45,1.45,0,1.3373,2,2,"S1",10,1
"3169",109,20,122,3.05,0,1.7939,1,1,"S1",10,1
"3170",110,20,13,3.85,0,4.1443,2,2,"S1",10,1
"3171",111,20,122,1.85,0,1.0907,2,2,"S1",10,1
"3172",112,20,75,3.05,0,1.3632,2,2,"S1",10,1
"3173",113,20,3,1.15,0,1.0772,1,1,"S1",10,1
"3174",114,20,75,2.85,0,1.3305,1,1,"S1",10,1
"3175",115,20,7,3.05,1,1.7387,2,1,"S1",10,1
"3176",116,20,58,1.05,0,1.2987,2,2,"S1",10,1
"3177",117,20,75,2.55,0,2.8218,1,1,"S1",10,1
"3178",118,20,3,1.25,0,1.541,1,1,"S1",10,1
"3179",119,20,32,1.85,0,1.5301,1,1,"S1",10,1
"3180",120,20,75,1.35,0,0.9293,1,1,"S1",10,1
"3181",121,20,58,1.9,0,0.7121,1,1,"S1",10,1
"3182",122,20,122,2.85,0,0.6728,1,1,"S1",10,1
"3183",123,20,58,1.15,0,1.0209,1,1,"S1",10,1
"3184",124,20,75,1.55,0,0.7258,1,1,"S1",10,1
"3185",125,20,13,2.85,0,2.1904,2,2,"S1",10,1
"3186",126,20,1,1.05,0,0.97,1,1,"S1",10,1
"3187",127,20,13,3.45,0,1.9122,1,1,"S1",10,1
"3188",128,20,3,1.65,1,1.6555,1,2,"S1",10,1
"3189",129,20,75,1.055,0,1.4002,1,1,"S1",10,1
"3190",130,20,75,1.45,0,0.8641,1,1,"S1",10,1
"3191",131,20,3,1.055,0,1.1535,2,2,"S1",10,1
"3192",132,20,75,2.05,0,0.9225,2,2,"S1",10,1
"3193",133,20,24,1.55,0,0.713,2,2,"S1",10,1
"3194",134,20,32,2.85,0,0.861,2,2,"S1",10,1
"3195",135,20,75,1.25,0,1.2044,1,1,"S1",10,1
"3196",136,20,32,1.055,0,0.6026,1,1,"S1",10,1
"3197",137,20,32,3.45,0,0.8487,2,2,"S1",10,1
"3198",138,20,122,1.15,0,0.759,2,2,"S1",10,1
"3199",139,20,1,1.55,1,1.6774,1,2,"S1",10,1
"3200",140,20,32,2.05,0,0.8854,1,1,"S1",10,1
"3201",141,20,7,1.85,0,2.0107,1,1,"S1",10,1
"3202",142,20,45,3.05,0,1.2867,2,2,"S1",10,1
"3203",143,20,45,1.35,0,1.0356,1,1,"S1",10,1
"3204",144,20,7,2.05,0,2.2715,1,1,"S1",10,1
"3205",145,20,7,1.05,0,1.3523,1,1,"S1",10,1
"3206",146,20,122,1.055,0,1,2,2,"S1",10,1
"3207",147,20,13,3.05,0,0.8955,1,1,"S1",10,1
"3208",148,20,7,1.55,0,1.5338,1,1,"S1",10,1
"3209",149,20,13,1.85,0,1.2472,2,2,"S1",10,1
"3210",150,20,13,2.25,0,0.9466,1,1,"S1",10,1
"3211",151,20,3,2.25,1,1.4959,1,2,"S1",10,1
"3212",152,20,58,2.25,0,1.6384,2,2,"S1",10,1
"3213",153,20,58,1.25,0,1.1188,2,2,"S1",10,1
"3214",154,20,45,1.85,0,0.9379,1,1,"S1",10,1
"3215",155,20,1,1.055,0,1.7938,1,1,"S1",10,1
"3216",156,20,24,1.15,0,0.8559,2,2,"S1",10,1
"3217",157,20,24,3.05,0,1.6185,1,1,"S1",10,1
"3218",158,20,7,1.9,0,2.0433,1,1,"S1",10,1
"3219",159,20,3,1.35,0,1.5998,2,2,"S1",10,1
"3220",160,20,13,2.55,0,1.0276,1,1,"S1",10,1
"3221",161,20,58,3.45,0,0.9854,1,1,"S1",10,1
"3222",162,20,58,1.055,0,0.8952,2,2,"S1",10,1
"3223",163,20,13,1.25,0,0.9399,1,1,"S1",10,1
"3224",164,20,122,3.45,0,0.6592,1,1,"S1",10,1
"3225",165,20,13,2.05,0,0.995,2,2,"S1",10,1
"3226",166,20,7,1.055,0,0.9691,2,2,"S1",10,1
"3227",167,20,7,1.65,0,1.2111,1,1,"S1",10,1
"3228",168,20,24,1.35,0,0.8991,2,2,"S1",10,1
"3229",169,20,58,2.85,0,0.6573,1,1,"S1",10,1
"3230",170,20,75,3.45,0,0.5683,1,1,"S1",10,1
"3231",1,20,2,1.83,1,7.3457,2,1,"S2",10,0
"3232",2,20,2,1.5,1,5.7489,1,2,"S2",10,0
"3233",3,20,118,1.47,0,4.6975,1,1,"S2",10,0
"3234",4,20,14,1.2,0,3.1472,1,1,"S2",10,0
"3235",5,20,6,3.1,1,7.6236,1,2,"S2",10,0
"3236",6,20,50,1.02,0,2.7549,2,2,"S2",10,0
"3237",7,20,118,3.8,0,2.7434,2,2,"S2",10,0
"3238",8,20,73,1.5,0,2.0809,1,1,"S2",10,0
"3239",9,20,4,2.3,1,2.326,2,1,"S2",10,0
"3240",10,20,23,3.5,0,6.9812,1,1,"S2",10,0
"3241",11,20,14,1.33,0,1.7111,1,1,"S2",10,0
"3242",12,20,4,2.5,1,2.2679,2,1,"S2",10,0
"3243",13,20,14,1.7,0,4.5901,1,1,"S2",10,0
"3244",14,20,4,3.8,1,2.7919,1,2,"S2",10,0
"3245",15,20,29,1.5,0,1.8965,1,1,"S2",10,0
"3246",16,20,50,1.33,0,2.3985,2,2,"S2",10,0
"3247",17,20,2,1.9,1,4.1599,1,2,"S2",10,0
"3248",18,20,4,1.2,0,3.3161,2,2,"S2",10,0
"3249",19,20,4,1.33,0,2.094,1,1,"S2",10,0
"3250",20,20,23,1.33,0,1.5952,1,1,"S2",10,0
"3251",21,20,29,2.07,0,2.1104,2,2,"S2",10,0
"3252",22,20,23,3.1,0,1.1143,1,1,"S2",10,0
"3253",23,20,62,1.085,0,3.0383,1,1,"S2",10,0
"3254",24,20,14,3.5,0,2.1891,1,1,"S2",10,0
"3255",25,20,50,3.1,0,1.7367,2,2,"S2",10,0
"3256",26,20,6,1.9,0,2.2229,1,1,"S2",10,0
"3257",27,20,29,1.2,0,1.7165,1,1,"S2",10,0
"3258",28,20,4,2.07,1,4.113,2,1,"S2",10,0
"3259",29,20,73,1.02,0,1.903,2,2,"S2",10,0
"3260",30,20,73,3.5,0,1.0527,1,1,"S2",10,0
"3261",31,20,50,2.3,0,1.3147,2,2,"S2",10,0
"3262",32,20,29,1.025,0,1.1646,1,1,"S2",10,0
"3263",33,20,4,1.83,0,2.2599,1,1,"S2",10,0
"3264",34,20,73,1.2,0,1.4627,2,2,"S2",10,0
"3265",35,20,118,1.025,0,1.4921,2,2,"S2",10,0
"3266",36,20,23,1.47,0,1.1238,1,1,"S2",10,0
"3267",37,20,2,3.8,1,1.9717,1,2,"S2",10,0
"3268",38,20,29,3.1,0,1.2917,1,1,"S2",10,0
"3269",39,20,2,2.5,1,2.1875,1,2,"S2",10,0
"3270",40,20,73,1.7,0,1.9597,1,1,"S2",10,0
"3271",41,20,14,1.025,0,1.459,1,1,"S2",10,0
"3272",42,20,23,3.8,0,1.2156,1,1,"S2",10,0
"3273",43,20,2,3.5,1,1.6254,2,1,"S2",10,0
"3274",44,20,29,1.47,0,0.942,2,2,"S2",10,0
"3275",45,20,29,1.33,0,1.0999,2,2,"S2",10,0
"3276",46,20,73,1.08,0,1.4987,1,1,"S2",10,0
"3277",47,20,2,2.8,1,1.3952,1,2,"S2",10,0
"3278",48,20,23,1.9,0,1.5438,1,1,"S2",10,0
"3279",49,20,73,2.5,0,1.8394,2,2,"S2",10,0
"3280",50,20,6,2.5,1,2.7106,2,1,"S2",10,0
"3281",51,20,6,1.02,0,1.5149,1,1,"S2",10,0
"3282",52,20,14,1.5,0,0.8134,2,2,"S2",10,0
"3283",53,20,118,1.33,0,0.9379,1,1,"S2",10,0
"3284",54,20,23,2.8,0,1.0221,1,1,"S2",10,0
"3285",55,20,73,1.47,0,1.594,2,2,"S2",10,0
"3286",56,20,62,1.33,0,1.3863,2,2,"S2",10,0
"3287",57,20,14,1.2,0,1.113,2,2,"S2",10,0
"3288",58,20,62,1.83,0,0.8775,2,2,"S2",10,0
"3289",59,20,50,1.2,0,1.3595,2,2,"S2",10,0
"3290",60,20,6,1.7,0,1.5324,1,1,"S2",10,0
"3291",61,20,4,1.9,0,2.8365,2,2,"S2",10,0
"3292",62,20,23,1.5,0,0.8984,1,1,"S2",10,0
"3293",63,20,62,2.3,0,1.1141,1,1,"S2",10,0
"3294",64,20,73,1.83,0,1.09,1,1,"S2",10,0
"3295",65,20,4,1.085,0,1.2953,1,1,"S2",10,0
"3296",66,20,62,2.07,0,0.9888,2,2,"S2",10,0
"3297",67,20,62,2.5,0,1.7015,2,2,"S2",10,0
"3298",68,20,23,1.02,0,1.7442,1,1,"S2",10,0
"3299",69,20,6,2.3,0,2.2963,2,2,"S2",10,0
"3300",70,20,50,1.2,0,1.6428,2,2,"S2",10,0
"3301",71,20,62,1.025,0,4.4173,1,1,"S2",10,0
"3302",72,20,4,3.5,1,1.8045,2,1,"S2",10,0
"3303",73,20,6,2.8,0,2.2634,1,1,"S2",10,0
"3304",74,20,118,2.3,0,1.2564,1,1,"S2",10,0
"3305",75,20,23,1.7,0,1.0379,1,1,"S2",10,0
"3306",76,20,23,1.2,0,1.1464,1,1,"S2",10,0
"3307",77,20,118,1.085,0,0.7001,2,2,"S2",10,0
"3308",78,20,118,1.5,0,1.2788,2,2,"S2",10,0
"3309",79,20,50,1.83,0,1.2389,1,1,"S2",10,0
"3310",80,20,50,1.47,0,1.9416,1,1,"S2",10,0
"3311",81,20,6,1.2,0,1.4249,2,2,"S2",10,0
"3312",82,20,118,2.07,0,1.2278,2,2,"S2",10,0
"3313",83,20,29,3.8,0,1.2026,2,2,"S2",10,0
"3314",84,20,6,1.5,0,1.4696,2,2,"S2",10,0
"3315",85,20,50,1.08,0,0.9371,1,1,"S2",10,0
"3316",86,20,29,1.7,0,0.7626,1,1,"S2",10,0
